id,predicted,actual
14778,53.08180585140489,35
6089,18.17658037054133,55
5600,49.40257890526232,15
1686,-16.828379108687123,60
11338,4.369683153437748,58
359,23.43931560861267,30
18089,33.66245011820098,25
4042,45.45666820198774,22
10948,120.03001878616675,150
5932,24.716479429824233,20
2052,47.984155276609144,10
22041,38.93885295288201,20
21791,6.6996585248040645,25
7913,44.3076191791786,20
6574,37.57393167502731,39
3995,32.41988608719559,100
14852,19.22003476666906,25
2522,-6.343893047838705,12
15455,44.62233017202362,12
3453,33.273548425098944,22
8803,33.18619040468716,50
19418,378.98525315404834,38
12438,31.08263060001904,150
16228,27.392429030650177,18
18754,92.0588768278404,80
18432,30.937799326239897,14
22019,40.066014935412525,30
14146,32.28290819668293,10
7428,102.04235011683969,12
8246,42.50713039922608,125
11561,29.26357900079332,15
17051,11.807132651283538,45
10637,54.45486397034981,24
19758,275.41548236836445,350
13093,21.81265724929628,30
10053,69.21072559838096,44
6405,27.133274500461088,10
15915,28.76517515878827,20
1585,15.344515713967013,16
11010,35.11702652709549,15
21348,44.81626666433584,55
16295,36.84118652417362,7
3651,52.71905721192195,16
11794,41.54472807187449,22
20408,37.65031798009526,7
4801,47.97921264573192,23
14005,34.70258429358056,71
15090,33.41320794136122,165
22378,34.063157262931,17
2055,171.7859308994702,10
1596,31.20284743389377,15
10002,51.64870379581688,57
12887,51.90654850319947,20
6503,19.764830595593132,45
4472,6.005844125805574,25
11907,47.534084093681955,41
877,30.25278603561625,65
2156,48.1941790126764,15
1668,51.05464819882225,32
16981,37.11583556868467,12
15838,35.25245240079074,20
16156,39.00623810653186,20
456,30.777912280345653,11
15366,241.02877444847806,85
2688,39.50953908185542,35
11788,14.923024259190996,8
13725,51.00916139127542,10
5769,72.19594320562673,70
19346,139.4047488146801,15
4371,39.975616149817576,9
21899,49.36536171985303,30
21526,41.42985212076319,20
11812,569.7603647575041,900
14690,37.95713511247485,20
11693,47.57796873476962,20
18569,35.75675054330274,18
6884,36.852107307688925,23
8451,56.385998659180814,20
12468,44.301692506380874,25
18181,87.67564425154293,50
970,27.477392040148633,55
15862,44.95603607369049,15
17191,78.43374249357495,55
14992,40.663941878610466,52
2414,44.72252911033263,22
19269,221.46589231981375,12
3233,14.572805680095442,49
7493,12.239994069011416,10
10513,44.82609517309979,13
4182,30.147287785987118,15
2333,20.756871330546616,20
9303,19.89154474276502,18
23,43.73852007974957,24
5675,55.05596257170948,45
7060,58.07428974134437,40
12219,57.78803954531209,10
15443,61.72916031562177,52
5696,83.90329337864966,25
15364,24.51020804097211,17
19492,78.07703718544329,16
8218,254.19310468814658,118
14630,199.38368536649256,270
18903,40.60681366821012,13
19254,44.0003459347154,17
1488,38.522450398227846,22
16593,524.7448877684508,680
3288,24.490801412018328,45
15407,33.39685671840183,50
3354,30.94710725967598,8
10820,26.50541246306916,55
20562,18.27462070220519,74
9962,31.031883202568178,20
14117,23.716734969045614,15
6120,28.481941070605583,22
10907,37.868096429326265,40
19136,38.74061363430337,55
19619,35.058536263984905,20
21319,9.69575203930934,28
11441,32.45491261653032,10
8366,30.02675621467897,11
12072,29.842649910170987,25
8326,39.77211269368656,35
12705,32.29874054481538,30
7637,48.65007541544999,10
11293,31.48667173188543,8
2496,34.93174404375479,37
7302,24.53910864392801,38
911,20.651634455294676,10
3472,23.769595430599693,27
5653,31.600500098389983,39
20017,26.8255919421393,223
20582,36.00079461300243,15
1535,16.63154470033632,69
18234,24.952636147458357,35
18156,21.771640313841115,28
11381,12.870942523891024,20
17765,39.918399780556534,8
4105,46.87631318772219,225
16644,49.22376542844262,47
20181,36.905336577770306,25
12456,29.860584842431763,8
7488,15.503806837271313,20
722,125.79946142062374,7
378,39.63432417752966,15
10272,46.294391722536346,120
14618,44.43804558903848,10
12373,31.067388155637925,20
14269,69.23686918152369,20
20510,173.70916766032587,38
19912,40.437774052229514,12
10635,130.43814914538484,22
136,22.15096482569963,10
2505,133.59172212566415,28
518,81.3765559455565,5
13414,39.31698077806239,12
21112,39.80384961844715,32
5149,30.07830086700345,10
4821,33.431263016543184,10
14839,61.507556639596594,40
22408,49.56556894763617,20
16731,31.731295148101164,44
16717,45.33276905986201,30
14745,35.80605471079423,58
20099,43.13306320704486,5
2182,74.06498817910995,10
14559,18.711656855032075,15
1200,31.74127487891001,13
5815,28.895788667841956,8
7785,306.20226976653515,375
12671,209.92839172468805,15
17421,43.3940835415916,32
14124,37.134185316263554,8
18771,229.84568578092743,95
3809,30.998557685237767,25
6367,26.577119921019374,20
21989,35.19078978520398,19
11998,42.8866458226685,23
17533,35.077112128126444,6
15725,38.37681123601676,20
10595,2.4229375152212285,65
9356,29.94596946801497,14
5078,91.13080338942068,35
21941,41.21376808085516,42
10797,138.2518722809689,18
17539,-8.816353946872177,15
14197,57.33196231600125,22
127,55.02835762213476,50
15521,53.04578080092593,13
8711,54.42702324804034,25
22206,29.849836674613698,15
3991,47.25701274165525,40
20183,40.31554792737366,5
5887,48.45557287872647,22
19975,46.22915407030379,81
12062,340.60514522039097,315
10318,318.18601490620176,39
15714,26.38517352890583,12
17751,27.482236823296738,50
13325,21.023453593706396,30
6052,43.87413855059358,18
15393,32.58025975102085,40
15316,51.493468848684834,25
10751,56.43953178320513,100
2402,66.37279893806432,80
13192,29.792576998173658,38
10752,27.953492930175393,35
2167,47.14975371927255,8
9431,9.902446495185174,40
18710,27.95261113186919,20
19423,336.9413925623174,28
6257,62.59367757027744,42
21634,60.96521681818235,35
9957,34.047651738988584,29
14549,138.9313900413759,11
9008,107.74731918753272,16
20811,26.249195138562644,60
1901,57.701340137721864,100
11521,26.241105996071393,8
10763,186.60595561054413,21
4466,28.170257040763897,30
7439,35.84643591306376,20
10234,50.816600876007136,33
13249,48.8310287641167,45
20304,61.409370100183494,68
15191,74.70466495602497,70
13704,51.93895553710434,40
5383,16.3804424392266,1000
20177,28.536568028463776,12
9018,37.56738966785721,40
7225,105.48962957153049,8
11869,22.040245890436267,15
17669,22.500000493256547,50
13355,53.10116545755748,26
13115,19.07462552902941,10
16662,31.16324714473516,65
15389,5.846811350332182,40
7469,21.008325934148836,12
13785,7.491821272877658,18
16958,70.08926829066739,35
504,32.99691677203823,9
19789,113.96361673975812,12
882,58.52502881175759,15
809,49.02885151524136,10
5381,45.66074660279235,30
4789,41.84557545937217,35
15705,23.48170621135475,30
2657,-12.791035102410639,10
11539,39.13938422749059,25
18169,16.948171467201583,15
11351,48.55802224455801,15
7363,35.43488556165448,40
11071,17.527353514977932,8
3175,47.717032025769086,30
21900,106.49395909503002,30
5292,38.82102343751352,100
13432,22.92389792078262,12
14154,44.343367100441135,30
4267,43.40602407424121,13
1089,33.570289457378124,40
14521,20.53402147313646,10
5579,48.31542175260631,27
5674,23.248957036267694,20
1199,68.24915242794836,5
4899,34.37408306350992,30
20757,32.26616154022843,12
18596,23.827278912081006,17
2978,27.393618163639342,10
19844,26.00303475769195,15
21180,38.945260730091896,52
7585,48.69218126972374,10
43,33.45277978055499,48
14335,20.5180749167353,22
17540,34.77303757102615,27
17839,44.69588198889512,60
1780,42.86219263920497,15
13270,49.2945503337621,65
19392,52.0382351346927,22
4224,15.041121512533657,24
4882,16.650356462140493,6
17629,72.41037975978263,30
22600,26.029242987807315,25
10974,52.046086027163284,32
17645,46.225463502355666,8
9669,40.433462480837115,10
2852,75.24021000210887,200
2118,30.787487654956497,18
18958,21.33795201826814,30
18532,26.535784231165902,25
6866,22.851619624373104,22
22111,39.86181772062535,9
6108,23.5314038745812,25
10150,35.14976657537128,38
2200,72.29437981169244,20
15859,71.40095199496056,40
18662,61.742643265047434,21
1245,-2.8330865083377716,50
17089,36.53626895458852,25
15168,92.61040480767139,200
20026,91.79900432831762,500
18593,2.3040988752853906,40
21888,17.337971230029375,25
4059,25.357366012918362,10
13005,59.33425421299486,30
4396,110.88010778931654,50
11773,39.309622247820585,50
20957,54.243233632125765,54
19973,26.470252571690523,24
20440,226.2123034188079,159
14499,49.67813487367745,25
14616,54.61691344015097,50
5350,12.402955904403917,10
19299,9.133858210122291,10
2571,29.883923898338363,12
10023,63.46313263906946,39
854,22.507880127883716,60
2176,47.803700584522865,14
18479,40.13856190434296,18
16816,34.130385390703694,22
18380,38.771051492263695,10
18727,62.83519818478305,54
11386,25.34168256737138,20
1300,34.81096547252503,21
12436,31.083143509882007,7
12636,60.62084537507922,6
15263,52.62012966014562,18
16649,35.13266238686032,25
18535,34.78303376432734,32
19797,216.27257918692257,16
20564,29.74988189482756,14
10867,40.89718844547574,40
12762,53.78269704799714,15
13147,44.9867243155563,10
5963,65.14818806063569,20
22144,10.7386509458916,15
14677,31.588508871549926,6
3319,31.061917971028713,8
13621,45.481025223928214,25
16241,20.249405754424608,15
10566,87.32125449721627,22
20014,99.86871189668369,64
3195,20.80935110956279,45
16876,26.90865199069895,8
7860,24.029938427115976,20
2139,104.85805457435544,30
15260,27.097912913621293,16
12278,25.443089400280044,20
8458,36.16244872036397,30
10640,108.29434799521925,12
44,23.81897440552444,10
8140,38.56459270851794,18
7720,61.24012823371021,10
8025,42.637233342507656,31
15220,223.09365577160068,10
21931,33.52994655196235,60
17556,426.83766995371025,40
1792,137.77365504807705,35
18893,39.15349254796104,65
18977,39.832185213297464,35
21092,22.57906215616289,40
15628,27.377546526716255,33
18298,39.5108935356881,25
3037,24.301082741062636,12
5669,44.779971217227285,15
3541,46.05985801117516,10
6892,57.61940625430313,25
19917,48.255204577948675,44
15232,49.27900365210806,18
4498,49.75289707843104,36
16205,32.140180941326605,30
1896,35.20410264888001,27
1846,38.45234034520543,20
2204,38.514249835890084,18
176,19.16474391501773,24
18887,70.88024252657961,78
1831,33.99941934299818,70
9253,21.487308034198115,9
10654,36.51673861551787,25
8526,64.24085760183358,60
9713,42.42199232259523,20
8162,20.267428567882924,15
10683,18.948498140733058,9
9237,54.59401657150768,85
4812,45.32565822260224,35
2216,36.896585961826474,20
17954,34.51384186349314,27
13308,3.3047898888794904,28
21529,24.72820436820299,25
3271,101.84100069989773,30
8545,35.151536500844664,9
18423,36.86694593003386,13
8236,25.343011310008336,11
392,32.72600213107897,15
6083,57.814321313721074,17
1820,33.06997978986187,20
20363,16.763524884957036,35
2823,44.39862409230091,45
18620,46.10483570564176,18
2104,47.803700584522865,15
2566,55.88572626343297,18
15802,44.54753213997802,92
13752,37.35703197950095,11
16665,76.27359271051321,9
8324,17.237857883718732,15
288,43.94509690945195,25
12352,27.450298585685836,35
11735,10.806561561748552,40
6867,22.491089822352336,19
2315,49.65489075960125,20
9146,37.49071463338965,27
7504,32.686333806152646,25
18896,1.555387571804502,20
22329,7.41133602457829,95
8355,12.053882304446468,30
4387,17.419067998188545,35
14617,35.53196816023228,20
746,46.65506396167008,50
21110,25.476761819032422,35
89,49.06748599229573,12
8227,14.15363051391084,9
10484,14.653508033482133,130
16127,42.12441568515108,20
20382,71.50662458635654,50
15185,54.240655470918526,20
6225,41.304038419018724,30
10718,23.618299837698736,15
12346,16.35637451795749,11
12713,21.584421883305957,40
17147,101.38331345491252,30
9647,49.70323312672852,50
5258,49.722532557058834,13
13175,46.10628087761783,13
3959,36.974030332426224,18
2722,36.640727059447144,35
17249,44.67556266643577,25
12229,87.9217135926435,125
18540,97.90146164027658,80
2275,28.47847077304685,20
14255,35.293542050051066,8
14678,10.911647890280612,25
5525,271.2569956512722,25
5979,43.50905517873332,13
15914,44.43461046738226,5
6033,45.42818532974141,11
18110,24.4754887404182,23
7938,24.735422746093647,12
3444,70.6537323134794,15
3451,26.575883102331883,8
14855,14.228009807687847,13
16933,71.82988299203691,25
4972,28.104230082715034,27
19238,17.92132845522716,16
22343,51.50950082080123,75
8038,28.098303563108562,8
12361,40.772930837118544,50
9336,0.8393539649830473,12
13636,8.047669612139003,14
396,39.99751245565203,28
21978,-6.584244215407956,10
11123,2214.8209914474,3400
4631,40.727360912441426,15
11186,42.3777885345465,25
7148,68.20842159003051,100
17672,35.630366785322416,36
12963,152.64704829604068,60
16522,30.059118665419206,27
20308,42.08369792694714,14
11699,39.08993787186442,40
1239,50.22947083134205,8
20372,53.16988994112325,10
8492,23.1833981521468,40
1004,56.80365522242091,26
18613,40.84738366578808,23
18280,71.62050551691816,25
21471,15.627819246384945,10
16357,27.088659515534147,9
7140,55.03883644085653,30
19358,43.90402703731502,10
4973,39.606736808467765,15
4359,90.26796573742385,65
8877,35.873854513849324,20
16600,27.726543923145776,5
19080,106.76557053237833,55
5173,238.21382024202092,29
21432,81.24212639953959,55
20609,7.2512219447622215,20
13191,23.342758365077238,28
5330,36.5200984080153,10
7543,22.13598793693388,9
21765,49.310221623407315,25
14758,25.821120079280917,30
19502,75.75514402756329,20
14514,44.24831612876679,22
15516,28.17698642032058,18
324,19.71347385834001,8
22781,363.07971406098477,545
11039,54.22388296870644,30
15304,520.0429030183794,150
2369,131.95568436132658,12
1575,97.50414501934424,9
5187,41.08466259184894,40
3131,38.48577249284308,13
22327,113.0891260343052,30
2084,32.372812104997514,27
7121,56.89412418641164,10
1765,-1.438404073830931,14
7002,43.39965596990633,29
20680,37.487396915363895,45
2609,23.382917060537473,32
19657,47.71891715569916,89
137,21.28852903252326,17
21675,34.986243991791234,25
19175,6.172566182297196,10
7463,44.659973125944354,17
20500,12.873251486990945,25
3797,21.818781213559554,28
15531,68.57500920014418,7
8990,26.76309267109811,45
9715,94.32770232347261,30
7738,44.579093725876184,50
22644,40.173053542723,75
5826,60.202214059864644,30
13668,20.0450929635577,25
9322,73.49154079323745,7
22768,12.538357078712046,15
1025,61.63464063829109,15
18866,37.446693848751096,49
20173,150.62847654616735,185
3183,49.310357044743924,24
440,42.948515319670925,15
10675,15.412076013758536,21
11067,28.476997802391157,15
14010,11.67579783474065,19
21898,23.96883102310626,35
7952,35.892541713325116,22
9515,23.772497774553113,8
22230,64.42507320692975,30
1083,22.961786144858536,36
15039,27.79931041440339,28
7,110.7459592288536,13
20706,40.75112052584351,129
13837,31.06784923210431,10
12796,63.26218062768024,20
1439,43.097400454452135,15
17536,43.49124511318624,50
19547,42.5551231727006,25
13952,52.9188531506433,4
12699,62.791265837866575,9
21480,29.446319560554088,95
12519,56.581822943330536,20
3747,36.77725590461352,30
22275,41.180587647150446,18
19781,56.15853227042375,29
9372,-7.423673162237101,8
9382,41.36878503610943,30
14790,44.61365499593476,45
17555,47.22837550396024,33
10801,51.76898760785679,35
14791,50.436155892726575,22
8716,62.921136452692025,30
5872,46.320212381085675,24
13793,181.99748494445427,275
22335,12.532833195004912,30
9890,36.409630630011335,72
4750,38.62719823148028,28
14937,45.35432990620394,12
19191,19.893919875283515,200
14245,34.72833999299098,110
22623,61.246162715460315,40
6631,41.92679555899068,19
11672,98.39971833108291,65
20423,104.23344028374581,80
4050,30.071606154408485,15
12224,48.050951793834194,7
16735,49.74532536903034,129
10945,10.030352429648538,5
17246,34.97244794935572,15
18859,35.7578938367296,45
17363,30.9669552820999,26
4478,30.853765610652758,45
3026,40.167850684675074,300
9652,44.40571395070209,19
5499,147.54608144223675,10
2735,29.065587521929075,13
3695,38.93606915726483,25
17650,43.51775437351321,5
16877,22.02217568125475,20
17464,71.64229993366558,28
4834,16.918803861379203,60
12635,46.19448731540202,80
20940,32.94503276091989,65
13443,38.90640346532004,5
6267,48.64754225682576,40
16186,42.84905459982347,20
11374,51.099888967892845,12
1850,50.96076921536704,15
18519,47.84777408306316,28
17855,66.39390766687309,18
3654,27.243989437210402,8
17359,42.845075378053075,18
6962,40.65408626685152,35
17987,58.31330821153439,35
10706,38.04026423693394,5
3764,49.550894550842436,50
6248,31.79814000719613,29
8463,42.191581691294616,15
14212,91.25856286264995,75
20997,32.02873584127355,25
11407,35.61855218037208,12
20789,15.485182062053397,45
6114,33.88524038684534,28
12574,40.907109280182965,13
20904,26.116037935954452,30
364,24.411173378450165,23
19591,31.790848069068414,26
17754,24.46918416131528,50
17484,110.77066439232055,30
19240,89.77985834640378,12
12068,254.68123228891633,299
12594,36.743598469974344,10
19943,14.604198738444836,90
16947,42.85450198778035,39
6300,63.052148221240145,8
3136,273.19986593806647,12
9618,41.69959033326938,8
3628,30.849838417239752,7
766,9.511982724209503,18
5296,23.909707445087204,20
2734,91.28072361584967,9
14103,25.124293399708154,36
8058,42.68199903105617,8
2000,51.80879665135791,65
11416,-46.938766496689574,18
19424,41.401133908130376,375
2495,23.83901682935395,13
12431,41.60441073762683,120
19552,40.8962454728379,14
20488,74.86566137970408,15
19629,28.388004472229017,35
19326,38.30320747029386,18
22574,59.42580350852457,60
15844,16.73688523948814,14
993,36.48685585358424,70
19377,43.65799597771505,25
14427,55.90235333334981,30
10426,37.82503938849816,150
12593,34.66142929230804,27
4257,30.421028261430816,17
8574,38.56304413113616,40
16738,39.85463716106277,20
15839,68.06735097449564,125
13274,26.202216784569107,20
9392,39.0678206664263,5
17247,27.99941564488093,24
18664,45.97044874410581,160
8489,39.16392265673859,28
1933,-12.201143659971343,40
17705,58.61688642246718,50
16631,27.224725992361492,20
12756,9.866487579593624,70
12251,15.087347989106668,12
6456,69.0483617855567,16
20031,52.16835511413626,8
8825,49.011225627331456,31
2948,56.60217672316319,27
13662,38.97925966032406,25
7725,42.77997458940159,28
19904,37.80590059072824,28
1031,55.88301616701844,17
12441,47.26609778409902,36
21424,83.65772838939588,35
16578,82.86421319237137,90
695,47.30125559202758,11
13341,39.9864479548529,28
11477,52.27729723735161,48
11566,38.44150500104813,40
5629,64.27686673406541,12
10466,55.408648000109,30
4259,20.544856640248614,15
5630,25.119059024970863,25
16872,52.49684946805058,18
8522,27.615026445887022,6
1919,10.839872082854285,60
6777,51.22670231067359,25
10169,29.55935121824672,18
10847,81.86450577577752,6
5186,19.629522825884145,20
5829,38.06311078863811,10
16170,40.009977460251164,14
14310,66.42953578953326,40
15591,247.0718810661478,23
6251,36.55234852418556,25
14854,106.5416978121178,100
17297,18.24504465382413,22
21660,80.01305808560195,175
2726,25.026454699152346,21
14681,105.60980583092314,28
2400,45.406043872892596,24
8286,45.054240844546065,10
3141,70.52373545629968,10
16087,418.50434931838566,2200
544,77.01466495247354,24
3117,48.0543511276907,36
3348,68.39581886383414,30
19470,105.15890392902213,10
12748,27.649318890184237,21
27,41.39676915894029,45
10951,31.162930067325036,45
20221,8.41851039947911,14
4451,50.0306843703598,45
11702,46.639001124148066,28
4391,36.3014575887326,35
15780,30.733344644949504,39
13105,25.87357960455894,32
15460,10.349535019156605,8
22070,43.521249177697385,42
22262,36.7476835525515,35
17203,125.54146780286001,30
14075,44.29332991731426,10
12511,16.020714737238627,13
20518,178.88484902979636,5
5169,41.5608168273177,21
18007,41.10560455667711,80
18114,34.12538422726264,40
8471,49.2248864781677,15
18769,26.594927782627554,12
7819,3.3795438015012778,5
19334,7.388499767074066,7
8219,132.3646677628661,180
7692,42.196341604102265,60
9140,87.95920843242796,185
20153,47.92544877010313,35
4218,39.31482735825128,19
12387,47.63508968940576,8
12587,20.112344672033963,26
11103,43.09415860642621,25
7324,42.12261906897851,30
14204,666.9809842684189,38
14092,21.658668784317594,10
11607,52.44826615599039,30
19505,22.43785355553159,17
17561,31.518095992184303,16
20286,111.41176465346453,195
16247,39.419585636542664,19
3758,45.07916815663029,25
14080,9.054671991685844,12
8727,44.36757341911051,30
15416,60.51829722979298,16
1273,-0.42379886688679846,15
17217,30.624065891297704,22
1169,35.494972673304076,18
22277,39.66885998860655,10
17764,15.970833403235495,40
7779,386.447978437922,1100
19253,27.719954221262814,25
14663,44.71420490229238,70
22628,17.302888313171053,20
7518,21.639323348927796,25
11548,13.856585587384089,13
15612,51.889520486177744,35
15047,36.60139256788766,8
10009,52.401023779714656,25
7194,12.201430659899877,35
18215,21.50224658858859,55
4937,91.06275808323363,22
8079,83.82848788051786,10
18226,76.08784934599103,13
5356,52.91308955965454,17
11903,43.90029430787969,25
21414,27.170042242684744,40
4087,20.461462746477203,9
17038,46.75138394139444,19
9402,34.17537821422475,15
355,9.122407148630394,10
1771,69.3261104459553,13
8887,48.339097896442325,20
17947,24.07068998755893,28
10183,44.387179355043486,59
5841,104.42138475199084,50
20384,49.92079855845744,67
1799,15.47336236195251,50
4480,48.668077561724964,35
14651,22.100665599922,24
22560,47.565869736286814,15
10050,50.08475619249022,11
20917,34.05433334859118,17
18594,33.538192914734644,13
13263,25.88671543631832,10
10784,21.3689512855649,9
14592,26.592902193117375,15
15926,31.126029961511435,35
15566,62.49012134029111,40
2423,32.65391140526401,11
6288,29.84778288728144,35
20654,26.796581152072612,22
18465,24.309270526623486,45
15522,47.049327127537914,15
12939,33.369956474059755,11
14142,46.64857628774611,30
18847,34.071177255741475,20
19261,33.21199744643345,20
3351,18.643481261683803,34
4849,26.45449429667271,20
382,46.3060655255383,6
11403,39.15407993897702,20
11402,12.711429289615019,12
11708,33.721562250398264,15
3825,36.00908428535973,20
3669,16.47544698595909,200
6794,47.98259447898789,12
11624,16.02248983344552,10
8756,25.64512142369336,70
12104,19.05296661109098,40
15621,48.863778140484115,25
13884,56.751079693666604,48
15290,108.60088445593706,310
3752,36.1495299055791,75
7751,48.623987627638506,99
10495,55.87405878411966,275
10958,60.74537333670552,14
10328,24.728717302648732,15
2568,118.05624632329682,22
1543,24.75180295210284,40
6748,37.09317211777951,16
4046,23.88087264473056,12
4113,30.496544901635936,10
8105,52.16440878561627,32
16521,44.99330961040049,35
2890,34.347381309193345,70
16128,13.927510280757886,20
12712,28.8243393647151,30
1823,26.53256420416312,25
6314,185.64600916729015,115
3051,19.73168593713546,11
3178,45.54454403847807,8
5026,52.48814085919449,30
4322,46.18147422375515,27
2994,26.187209343973485,30
7519,26.927919951371834,17
17366,83.75243377326439,125
17534,97.38745675920592,25
861,39.10430086125301,80
99,41.09977904427106,50
7445,39.61558531153854,180
16774,46.7898418834414,95
19898,29.09196847129604,30
21875,35.551830439230315,35
22298,27.616774535181133,25
3691,26.296174596728033,15
11325,27.116208808834138,15
15261,28.833480728847732,27
13839,59.01084914552668,10
15909,137.42476219217977,150
19607,33.462991719528645,13
17742,74.60691284229867,26
8590,47.525218296565534,10
18989,20.619737993915514,30
10000,37.70703796485394,33
19814,103.62638991000753,350
6492,28.08780456329192,25
18931,31.172341905736847,20
14629,15.91071404941927,14
12620,44.514510350546146,20
3681,14.688859612630125,20
9584,28.875109507962136,8
18148,52.895107423765715,35
8978,36.09997730134438,38
17279,42.82088388065595,5
6874,533.9657238053558,5
2272,278.7318292266339,24
21901,218.13015772024946,13
7950,36.67084874806405,5
8622,130.64339947660878,125
4662,15.062671886570996,30
19677,44.45025965901237,14
3732,55.09746027347169,8
1375,43.81405972235307,120
21429,136.87473045518877,200
10327,71.07801508694286,60
15266,12.160415887167318,129
3648,22.75762477829541,20
6365,34.35554642331441,18
17635,32.105363574633515,100
14929,71.86267100584587,15
22414,49.591659411024146,99
11344,47.71934453099546,80
827,532.9568754773771,345
5742,47.007948826630255,21
1630,20.707818581279614,20
16119,37.035067510509734,7
16425,39.11698100064121,24
8749,45.17906330039249,45
7521,14.95785592892247,14
431,39.75570232634102,20
2942,3.7611860440464753,20
2467,32.716595497680814,4
18448,43.04534838548824,30
1507,50.39954527021031,42
14182,17.770442497234917,10
11482,43.41832802543908,22
6524,19.927319201663693,18
8413,30.338174725970052,15
13968,13.511680899980185,75
16287,40.73286997083214,30
13645,67.89424151559376,145
10858,37.92792726158956,40
17129,45.98942007710277,20
15005,29.66830000506707,15
22117,80.1470123139279,275
20734,44.60072323437234,45
4483,39.94067708890313,70
6029,32.54751140875327,15
14472,38.26005642169129,39
17045,34.686493670843745,19
9994,24.332837117031193,45
8941,48.686862497713236,4
2747,38.193625809190124,40
4474,47.75465459636682,17
11615,35.39838141937341,5
20762,41.25626525488425,18
12239,-7.592918503473442,35
7448,49.87286431675064,7
21069,36.496924563426646,11
20620,31.644378506503823,25
20738,14.985261433153909,9
8967,132.79364658860476,25
11851,28.270603494697603,34
22115,19.154534260225432,15
20831,31.972683216235666,16
16088,139.51898115040746,500
6768,34.725897454582764,10
5535,40.69257507976815,225
16813,30.069708448324665,14
9491,27.75207410529823,18
16172,14.167215649995974,8
22326,62.59959054636294,18
7071,11.930792132858038,26
20676,52.49876205222083,44
13680,26.63754232162438,7
15312,14.690104247732322,24
4652,38.417122995738005,15
2410,46.10775442501123,18
11005,22.888552621894238,9
11153,55.96707337987285,29
1669,26.169806863106967,26
15820,41.18981932475092,18
48,24.72157014208558,8
3867,63.57228884994525,27
9809,6.379823992933211,20
6859,70.92684499732951,225
16676,42.135105142699445,38
5260,52.00227865735496,12
12781,222.43333898857978,45
798,70.33766199257829,9
5837,39.77775153620164,9
15953,72.4373712465874,65
21376,45.33152702434096,56
7693,91.53659863960073,120
21532,59.14920661801126,6
2714,24.387824384889388,23
5984,35.187600080525726,16
6208,56.76647897616168,35
18558,54.75961338610627,54
16208,65.00758338649376,10
11665,36.09717066134808,60
9661,36.47945104326364,1445
9485,38.64503248538409,35
19894,31.174433590049006,30
6177,74.84437683435826,20
7098,45.483506063799965,26
8602,41.812244640776356,20
4123,73.82234516833631,18
8641,51.81973425861363,14
9307,18.58101726834942,15
8403,30.308387330140558,28
11493,31.57710992573597,3
18865,22.169612331527752,9
3358,41.37606116272983,30
10133,43.09217471440514,10
16810,46.29968026290853,14
7075,27.887709066961555,79
21856,42.550646512336826,17
10606,52.45612860345648,12
1433,20.6858922630491,25
4773,23.74480932029646,30
20245,29.74009213660851,36
19787,27.621486711866858,25
3146,35.57069067592618,46
13895,29.988441135525687,30
14964,43.572563471068776,20
14633,32.18693082944031,26
7275,262.0666991456755,20
7255,23.870690892242585,30
3714,63.31288621323434,130
9906,62.96672636003727,25
9539,51.22102861570442,45
22668,6.860918419957599,38
2605,57.104963843364,13
1860,35.85125225533717,15
13417,118.87600293197553,40
20060,89.46848938877741,55
14731,9.050513727935325,10
5531,29.209965652306444,28
12133,33.87300315724334,35
3699,18.251198172579805,12
4923,57.73656436951652,85
3412,28.918956053461148,25
1019,31.08369605485497,38
2567,94.18327940340706,25
2465,30.501400525544028,30
5758,30.92788720668119,45
21008,58.0400055978302,65
1211,41.739256158190955,15
16077,2.6186579278287283,30
12273,48.06407542258579,75
15125,45.51937062476359,28
13532,83.06014617355078,35
1167,35.50767334808075,14
22571,22.294530480723072,25
7389,8.18909805046922,30
20571,64.05423462481552,17
2120,36.02188562673281,10
18461,106.04425996289694,12
5283,15.304821292267889,50
19710,98.59945907480895,53
8083,58.90157365493315,42
8512,61.40124420820322,25
3875,43.67464581637135,15
13908,20.20683766702804,8
20590,40.085440971679176,15
14902,33.10529398172029,4
16942,22.60036935527882,14
17700,34.43899802541168,44
17167,31.878038956046346,10
18085,29.668918455014246,33
22450,13.404291893812633,19
16537,70.19726702741231,19
13370,49.964878418620515,63
4948,25.57205406345206,6
7217,48.77228769832794,38
6719,30.7539299061181,17
6563,37.644243177412,40
10212,59.29266929094716,28
9384,38.89259497507479,15
162,25.195211246047254,5
4708,47.3151876272466,16
17159,85.67348075836239,21
784,32.89332060801725,20
13508,21.324879821377735,10
19291,133.67689768563935,30
429,268.5512913991209,38
6221,91.42020291971568,68
18379,25.661940727108625,10
2065,19.647719103435094,20
19464,43.507962293755725,210
18368,58.31110334796289,25
7345,37.28424465437366,20
15465,17.872968918771107,13
12874,32.46280245341306,10
19228,47.05160948739401,15
17112,21.914525568297776,24
7016,47.02109014097647,18
17027,57.31629425366105,18
11387,95.16417202146636,13
11555,84.94601397271576,3
16438,32.49226617957845,15
11818,526.7131987924645,330
22431,32.50574589857705,23
5407,46.884375731910254,5
7266,38.223992055067924,10
704,34.57885166151146,25
1187,34.37482107306262,10
7930,9.742305978591205,25
15139,26.94817502938011,15
16232,40.86023998962963,62
1418,24.1126112738766,10
16985,58.7622815322321,47
3922,31.973256114473187,25
14356,50.86301572791714,40
